GAME_ID, YEAR_ID, AWAY_TEAM_ID, INN_CT, BAT_HOME_ID, OUTS_CT, BALLS_CT, STRIKES_CT, PITCH_SEQ_TX, AWAY_SCORE_CT, HOME_SCORE_CT, BAT_ID, BAT_HAND_CD, RESP_BAT_ID, RESP_BAT_HAND_CD, PIT_ID, PIT_HAND_CD, RES_PIT_ID, RES_PIT_HAND_CD, POS2_FLD_ID, POS3_FLD_ID, POS4_FLD_ID, POS5_FLD_ID, POS6_FLD_ID, POS7_FLD_ID, POS8_FLD_ID, POS9_FLD_ID, BASE1_RUN_ID, BASE2_RUN_ID, BASE3_RUN_ID, EVENT_TX, LEADOFF_FL, PH_FL, BAT_FLD_CD, BAT_LINEUP_ID, EVENT_CD, BAT_EVENT_FL, AB_FL, H_CD, SH_FL, SF_FL, EVENT_OUTS_CT, DP_FL, TP_FL, RBI_CT, WP_FL, PB_FL, FLD_CD, BATTEDBALL_CD, BUNT_FL, FOUL_FL, BATTEDBALL_LOC_TX, ERR_CT, ERR1_FLD_CD, ERR1_CD, ERR2_FLD_CD, ERR2_CD, ERR3_FLD_CD, ERR3_CD, BAT_DEST_ID, RUN1_DEST_ID, RUN2_DEST_ID, RUN3_DEST_ID, BAT_PLAY_TX, RUN1_PLAY_TX, RUN2_PLAY_TX, RUN3_PLAY_TX, RUN1_SB_FL, RUN2_SB_FL, RUN3_SB_FL, RUN1_CS_FL, RUN2_CS_FL, RUN3_CS_FL, RUN1_PK_FL, RUN2_PK_FL, RUN3_PK_FL, RUN1_RESP_PIT_ID, RUN2_RESP_PIT_ID, RUN3_RESP_PIT_ID, GAME_NEW_FL, GAME_END_FL, PR_RUN1_FL, PR_RUN2_FL, PR_RUN3_FL, REMOVED_FOR_PR_RUN1_ID, REMOVED_FOR_PR_RUN2_ID, REMOVED_FOR_PR_RUN3_ID, REMOVED_FOR_PH_BAT_ID, REMOVED_FOR_PH_BAT_FLD_CD, PO1_FLD_CD, PO2_FLD_CD, PO3_FLD_CD, ASS1_FLD_CD, ASS2_FLD_CD, ASS3_FLD_CD, ASS4_FLD_CD, ASS5_FLD_CD, EVENT_ID, HOME_TEAM_ID, BAT_TEAM_ID, FLD_TEAM_ID, BAT_LAST_ID, INN_NEW_FL, INN_END_FL, START_BAT_SCORE_CT, START_FLD_SCORE_CT, INN_RUNS_CT, GAME_PA_CT, INN_PA_CT, PA_NEW_FL, PA_TRUNC_FL, START_BASES_CD, END_BASES_CD, BAT_START_FL, RESP_BAT_START_FL, BAT_ON_DECK_ID, BAT_IN_HOLD_ID, PIT_START_FL, RESP_PIT_START_FL, RUN1_FLD_CD, RUN1_LINEUP_ID, RUN1_ORIGIN_EVENT_ID, RUN2_FLD_CD, RUN2_LINEUP_ID, RUN2_ORIGIN_EVENT_ID, RUN3_FLD_CD, RUN3_LINEUP_ID, RUN3_ORIGIN_EVENT_ID, RUN1_RESP_CATCH_ID, RUN2_RESP_CATCH_ID, RUN3_RESP_CATCH_ID, PA_BALL_CT, PA_CALLED_BALL_CT, PA_INTENT_BALL_CT, PA_PITCHOUT_BALL_CT, PA_HIT_BALL_CT, PA_OTHER_BALL_CT, PA_STRIKE_CT, PA_CALLED_STRIKE_CT, PA_SWINGMISS_STRIKE_CT, PA_FOUL_STRIKE_CT, PA_BIP_STRIKE_CT, PA_OTHER_STRIKE_CT, EVENT_RUNS_CT, FLD_ID, BASE2_FORCE_FL, BASE3_FORCE_FL, BASE4_FORCE_FL, BAT_SAFE_ERR_FL, BAT_FATE_ID, RUN1_FATE_ID, RUN2_FATE_ID, RUN3_FATE_ID, FATE_RUNS_CT, ASS6_FLD_CD, ASS7_FLD_CD, ASS8_FLD_CD, ASS9_FLD_CD, ASS10_FLD_CD, UNKNOWN_OUT_EXC_FL, UNCERTAIN_PLAY_EXC_FL
SDN201803310,2018,MIL,3,0,2,2,2,*BSSFBC,3,2,villj001,L,villj001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,santd002,shawt001,,K,F,F,4,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,perdl002,perdl002,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,25,SDN,MIL,SDN,0,F,T,3,2,2,15,6,T,F,3,3,T,T,bandj001,suteb001,T,T,9,5,23,5,4,22,0,0,0,hedga001,hedga001,,2,2,0,0,0,0,4,1,2,1,0,0,0,,F,F,F,F,0,1,2,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,3,1,0,0,2,FC*S,3,2,perdl002,R,perdl002,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,K,T,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,26,SDN,SDN,MIL,1,T,F,2,3,0,9,0,T,F,0,0,T,T,margm001,pirej001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,1,1,1,0,0,0,,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
SDN201803310,2018,MIL,3,1,1,2,2,CBBSX,3,2,margm001,R,margm001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,27,SDN,SDN,MIL,1,F,F,2,3,0,10,1,T,F,0,0,T,T,pirej001,hosme001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,1,1,0,1,0,0,cainl001,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
SDN201803310,2018,MIL,3,1,2,3,2,CBBSBFX,3,2,pirej001,R,pirej001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,F,F,7,2,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28,SDN,SDN,MIL,1,F,F,2,3,0,11,2,T,F,0,2,T,T,hosme001,renfh001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,4,1,1,1,1,0,0,santd002,F,F,F,F,4,0,0,0,1,0,0,0,0,0,F,F
SDN201803310,2018,MIL,3,1,2,2,1,BBFX,3,2,hosme001,L,hosme001,L,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,pirej001,,,F,F,3,3,21,T,T,2,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,suteb001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29,SDN,SDN,MIL,1,F,F,2,3,1,12,3,T,F,2,2,T,T,renfh001,villc002,T,T,0,0,0,7,2,28,0,0,0,,bandj001,,2,2,0,0,0,0,2,0,0,1,1,0,1,yelic001,F,F,F,F,2,0,4,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,3,1,2,2,1,BBCX,3,3,renfh001,R,renfh001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,hosme001,,,F,F,9,4,2,T,T,0,F,F,1,F,F,0,F,F,0,P,F,T,,0,0,N,0,N,0,N,0,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,suteb001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,30,SDN,SDN,MIL,1,F,T,3,3,1,13,4,T,F,2,2,T,T,villc002,asuac001,T,T,0,0,0,3,3,29,0,0,0,,bandj001,,2,2,0,0,0,0,2,1,0,0,1,0,0,,F,F,F,F,0,0,2,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,0,2,2,CBFBX,3,3,bandj001,R,bandj001,R,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,T,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,31,SDN,MIL,SDN,0,T,F,3,3,0,16,0,T,F,0,0,T,T,suteb001,thame001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,1,0,1,1,0,0,renfh001,F,F,F,F,0,0,0,0,2,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,1,2,2,BFSFBFS,3,3,suteb001,L,suteb001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,K,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32,SDN,MIL,SDN,0,F,F,3,3,0,17,1,T,F,0,0,T,T,thame001,yelic001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,5,0,2,3,0,0,0,,F,F,F,F,0,0,0,0,2,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,3,1,BCBBB,3,3,thame001,L,thame001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,3,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33,SDN,MIL,SDN,0,F,F,3,3,0,18,2,T,F,0,1,T,T,yelic001,cainl001,T,T,0,0,0,0,0,0,0,0,0,,,,4,4,0,0,0,0,1,1,0,0,0,0,0,,F,F,F,F,4,0,0,0,2,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,1,1,CBB,3,3,yelic001,L,yelic001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,thame001,,,,F,F,7,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,perdl002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34,SDN,MIL,SDN,0,F,F,3,3,0,19,3,T,F,1,2,T,T,cainl001,shawt001,T,T,3,1,33,0,0,0,0,0,0,hedga001,,,2,2,0,0,0,0,1,1,0,0,0,0,0,,F,F,F,F,0,4,0,0,2,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,1,2,C*BSX,3,3,yelic001,L,yelic001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,thame001,,,F,F,7,2,21,T,T,2,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,perdl002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35,SDN,MIL,SDN,0,F,F,3,3,1,20,4,F,F,2,2,T,T,shawt001,santd002,T,T,0,0,0,3,1,33,0,0,0,,hedga001,,1,1,0,0,0,0,3,1,1,0,1,0,1,margm001,F,F,F,F,4,0,4,0,1,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,3,2,CBBBCFX,4,3,cainl001,R,cainl001,R,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,yelic001,,,F,F,8,3,20,T,T,1,F,F,0,F,F,1,F,F,8,G,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,perdl002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36,SDN,MIL,SDN,0,F,F,4,3,2,21,5,T,F,2,2,T,T,shawt001,santd002,T,T,0,0,0,7,2,35,0,0,0,,hedga001,,3,3,0,0,0,0,4,2,0,1,1,0,1,margm001,F,F,F,F,2,0,4,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,3,0,VVVV,5,3,shawt001,L,shawt001,L,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,cainl001,,,F,F,5,4,15,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,perdl002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37,SDN,MIL,SDN,0,F,F,5,3,2,22,6,T,F,2,3,T,T,santd002,sogae001,T,T,0,0,0,8,3,36,0,0,0,,hedga001,,4,0,0,0,0,4,0,0,0,0,0,0,0,,F,F,F,F,1,0,2,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,0,2,3,2,CBBCBC,5,3,santd002,R,santd002,R,perdl002,R,perdl002,R,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,shawt001,cainl001,,K,F,F,9,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,perdl002,perdl002,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,38,SDN,MIL,SDN,0,F,T,5,3,2,23,7,T,F,3,3,T,T,sogae001,villj001,T,T,5,4,37,8,3,36,0,0,0,hedga001,hedga001,,3,3,0,0,0,0,3,3,0,0,0,0,0,,F,F,F,F,0,1,2,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,1,0,0,2,CCS,5,3,villc002,R,villc002,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,K,T,F,5,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,39,SDN,SDN,MIL,1,T,F,3,5,0,14,0,T,F,0,0,T,T,asuac001,galvf001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,2,1,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,1,1,2,2,CCBBX,5,3,asuac001,L,asuac001,L,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,40,SDN,SDN,MIL,1,F,F,3,5,0,15,1,T,F,0,0,T,T,galvf001,hedga001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,2,0,0,1,0,0,yelic001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,4,1,2,1,1,CBX,5,3,galvf001,R,galvf001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,41,SDN,SDN,MIL,1,F,T,3,5,0,16,2,T,F,0,0,T,T,hedga001,perdl002,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,1,0,0,1,0,0,sogae001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,0,0,2,1,BBCX,5,3,sogae001,L,sogae001,L,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,T,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,42,SDN,MIL,SDN,0,T,F,5,3,0,24,0,T,F,0,0,T,T,villj001,bandj001,F,F,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,2,1,0,0,1,0,0,hosme001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,0,1,1,1,CBX,5,3,villj001,R,villj001,R,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,43,SDN,MIL,SDN,0,F,F,5,3,0,25,1,T,F,0,0,T,T,bandj001,suteb001,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,1,0,0,1,0,0,margm001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,0,2,1,2,BFSFX,5,3,bandj001,R,bandj001,R,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,44,SDN,MIL,SDN,0,F,T,5,3,0,26,2,T,F,0,0,T,T,suteb001,thame001,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,4,0,1,2,1,0,0,pirej001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,1,0,3,2,CBBSBFX,5,3,hedga001,R,hedga001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,T,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,0,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,45,SDN,SDN,MIL,1,T,F,3,5,0,17,0,T,F,0,0,T,T,erlir001,margm001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,4,1,1,1,1,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,1,1,1,0,BX,5,3,erlir001,R,erlir001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,,F,F,1,9,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46,SDN,SDN,MIL,1,F,F,3,5,0,18,1,T,F,0,1,F,F,margm001,pirej001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,1,0,0,yelic001,F,F,F,F,1,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,1,1,1,2,BFCS,5,3,margm001,R,margm001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,erlir001,,,K,F,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,suteb001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,47,SDN,SDN,MIL,1,F,F,3,5,0,19,2,T,F,1,1,T,T,pirej001,hosme001,T,T,1,9,46,0,0,0,0,0,0,bandj001,,,1,1,0,0,0,0,3,1,1,1,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,5,1,2,0,0,X,5,3,pirej001,R,pirej001,R,suteb001,L,suteb001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,erlir001,,,,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,,,,,F,F,F,F,F,F,F,F,F,suteb001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,48,SDN,SDN,MIL,1,F,T,3,5,0,20,3,T,F,1,1,T,T,hosme001,renfh001,T,T,1,9,46,0,0,0,0,0,0,bandj001,,,0,0,0,0,0,0,1,0,0,0,1,0,0,santd002,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,0,0,1,1,CBX,5,3,pereh001,R,pereh001,R,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,T,T,11,9,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,suteb001,1,7,0,0,0,0,0,0,0,49,SDN,MIL,SDN,0,T,F,5,3,0,27,0,T,F,0,0,F,F,thame001,yelic001,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,1,0,0,1,0,0,pirej001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,0,1,0,0,X,5,3,thame001,L,thame001,L,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,3,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,50,SDN,MIL,SDN,0,F,F,5,3,0,28,1,T,F,0,0,T,T,yelic001,cainl001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,renfh001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,0,2,1,1,BCX,5,3,yelic001,L,yelic001,L,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,7,2,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,51,SDN,MIL,SDN,0,F,F,5,3,0,29,2,T,F,0,1,T,T,cainl001,shawt001,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,1,0,0,1,0,0,renfh001,F,F,F,F,1,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,0,2,2,2,BCBCX,5,3,cainl001,R,cainl001,R,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,yelic001,,,,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,,,,,F,F,F,F,F,F,F,F,F,erlir001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,52,SDN,MIL,SDN,0,F,T,5,3,0,30,3,T,F,1,1,T,T,shawt001,santd002,F,F,7,2,51,0,0,0,0,0,0,hedga001,,,2,2,0,0,0,0,3,2,0,0,1,0,0,pirej001,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,1,0,2,2,SBBFS,5,3,hosme001,L,hosme001,L,hadej001,L,hadej001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,K,T,F,3,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,53,SDN,SDN,MIL,1,T,F,3,5,0,21,0,T,F,0,0,T,T,renfh001,villc002,F,F,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,0,2,1,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,1,1,2,2,FBBFS,5,3,renfh001,R,renfh001,R,hadej001,L,hadej001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,K,F,F,9,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54,SDN,SDN,MIL,1,F,F,3,5,0,22,1,T,F,0,0,T,T,villc002,asuac001,F,F,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,0,1,2,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,6,1,2,3,2,BSSBBS,5,3,villc002,R,villc002,R,hadej001,L,hadej001,L,bandj001,thame001,villj001,shawt001,sogae001,yelic001,cainl001,santd002,,,,K,F,F,5,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,55,SDN,SDN,MIL,1,F,T,3,5,0,23,2,T,F,0,0,T,T,asuac001,galvf001,F,F,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,3,0,3,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,7,0,0,0,1,FX,5,3,shawt001,L,shawt001,L,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,T,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,56,SDN,MIL,SDN,0,T,F,5,3,0,31,0,T,F,0,0,T,T,santd002,sogae001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0,0,1,1,0,0,hosme001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
SDN201803310,2018,MIL,7,0,1,2,2,BFBTX,5,3,santd002,R,santd002,R,erlir001,L,erlir001,L,hedga001,hosme001,asuac001,villc002,galvf001,pirej001,margm001,renfh001,,,,,F,F,9,5,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,57,SDN,MIL,SDN,0,F,F,5,3,0,32,1,T,F,0,0,T,T,sogae001,villj001,F,F,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,0,0,2,1,0,0,asuac001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
